ano,mes,data,regiao,uf,modalidade_credito,valor_credito,taxa_juros,inadimplencia_percentual,quantidade_clientes,renda_media,prazo_medio_pagamento,risco_credito,setor_economico
2023,4,2023-04-01,Norte,TO,Veículos,8346067.53,43.07,15.64,28810,3549.3,170.4,Alto,Agropecuária
2023,4,2023-04-01,Nordeste,BA,Veículos,9086760.22,40.8,12.64,16768,5321.19,201.4,Baixo,Serviços
2023,4,2023-04-01,Nordeste,BA,Cartão,2029865.01,42.1,1.93,3331,3126.83,51.3,Baixo,Indústria
2023,4,2023-04-01,Nordeste,PE,Veículos,477774.38,60.07,6.72,45422,2697.18,155.1,Alto,Comércio
2023,4,2023-04-01,Nordeste,PE,Crédito pessoal,1165154.71,8.48,7.25,15186,3046.89,155.0,Baixo,Agropecuária
2023,4,2023-04-01,Nordeste,CE,Empresarial,3012325.85,12.92,9.85,8183,2330.31,9.9,Alto,Comércio
2023,4,2023-04-01,Nordeste,CE,Veículos,1918654.98,47.91,12.46,27063,3309.8,189.5,Baixo,Indústria
2023,4,2023-04-01,Nordeste,MA,Veículos,807388.1,37.23,9.81,15557,2530.49,126.5,Baixo,Comércio
2023,4,2023-04-01,Nordeste,PB,Empresarial,378333.61,34.95,13.19,42627,3086.8,112.9,Médio,Indústria
2023,4,2023-04-01,Centro-Oeste,DF,Cartão,2956061.14,34.23,6.24,31276,3236.72,50.7,Baixo,Comércio
2023,4,2023-04-01,Centro-Oeste,GO,Crédito pessoal,4082996.12,45.27,10.27,45697,3450.52,147.5,Baixo,Serviços
2023,4,2023-04-01,Centro-Oeste,GO,Imobiliário,8115927.23,58.74,6.54,7546,4189.38,185.2,Médio,Serviços
2023,4,2023-04-01,Centro-Oeste,MT,Imobiliário,1209832.6,62.07,5.99,43013,2048.89,14.6,Médio,Comércio
2023,4,2023-04-01,Centro-Oeste,MS,Veículos,4411475.68,40.05,8.97,18415,3648.2,141.0,Baixo,Comércio
2023,4,2023-04-01,Sudeste,SP,Veículos,6561226.52,30.07,16.19,22505,3126.12,18.3,Alto,Comércio
2023,4,2023-04-01,Sudeste,SP,Cartão,7802184.12,43.58,6.33,32146,5283.59,16.3,Baixo,Agropecuária
2023,4,2023-04-01,Sudeste,SP,Crédito pessoal,4318856.63,71.15,18.99,24481,3106.34,100.6,Alto,Comércio
2023,4,2023-04-01,Sudeste,RJ,Veículos,1258470.69,21.49,19.06,18512,4263.49,32.6,Baixo,Comércio
2023,4,2023-04-01,Sudeste,RJ,Crédito pessoal,4375570.36,35.25,10.95,39433,2363.54,189.5,Alto,Agropecuária
2023,4,2023-04-01,Sudeste,RJ,Veículos,864519.13,33.51,13.2,36455,4889.15,210.4,Médio,Serviços
2023,4,2023-04-01,Sudeste,RJ,Cartão,3171180.08,80.4,14.16,21158,5121.57,219.5,Baixo,Indústria
2023,4,2023-04-01,Sudeste,MG,Imobiliário,8052478.79,61.36,15.37,1425,2555.82,212.3,Médio,Indústria
2023,4,2023-04-01,Sudeste,MG,Crédito pessoal,6708170.96,12.24,3.75,25445,2313.0,13.4,Baixo,Indústria
2023,4,2023-04-01,Sudeste,MG,Empresarial,6980217.44,86.46,14.65,6218,4457.27,27.2,Alto,Serviços
2023,4,2023-04-01,Sudeste,ES,Crédito pessoal,4203183.86,58.82,2.87,9625,1856.63,32.5,Alto,Indústria
2023,4,2023-04-01,Sudeste,ES,Empresarial,4071226.17,31.41,4.96,12669,2368.5,198.0,Baixo,Indústria
2023,4,2023-04-01,Sudeste,ES,Empresarial,6597889.95,35.14,18.66,28483,2180.85,185.4,Alto,Indústria
2023,4,2023-04-01,Sul,PR,Veículos,314529.41,83.13,14.06,5259,4544.57,111.3,Médio,Comércio
2023,4,2023-04-01,Sul,PR,Cartão,7593896.17,27.18,12.53,41755,2300.37,146.3,Baixo,Agropecuária
2023,4,2023-04-01,Sul,SC,Veículos,2301102.72,24.37,3.76,45294,4337.46,55.2,Baixo,Agropecuária
2023,4,2023-04-01,Sul,SC,Veículos,7801090.98,76.68,8.08,12203,5693.39,26.8,Médio,Serviços
2023,4,2023-04-01,Sul,RS,Cartão,8733161.04,58.5,10.07,23113,3529.23,116.5,Médio,Serviços
2023,4,2023-04-01,Sul,RS,Empresarial,3355721.57,34.76,5.04,14388,2219.26,27.2,Baixo,Agropecuária
2023,5,2023-05-01,Norte,AM,Veículos,3986419.59,82.53,14.31,43533,4381.34,162.0,Baixo,Agropecuária
2023,5,2023-05-01,Norte,PA,Veículos,4560346.05,85.26,6.75,2745,2734.36,104.0,Baixo,Agropecuária
2023,5,2023-05-01,Norte,PA,Cartão,5161100.42,11.89,16.03,23832,2132.91,213.2,Alto,Serviços
2023,5,2023-05-01,Norte,RO,Cartão,5358502.58,82.64,6.58,16131,5517.5,65.1,Alto,Agropecuária
2023,5,2023-05-01,Norte,TO,Veículos,9281697.96,60.75,2.74,14473,3379.99,17.1,Baixo,Agropecuária
2023,5,2023-05-01,Nordeste,BA,Crédito pessoal,1650075.79,25.3,16.26,44068,4747.02,224.8,Alto,Agropecuária
2023,5,2023-05-01,Nordeste,BA,Empresarial,9915485.77,66.14,2.2,8486,5744.61,100.9,Médio,Serviços
2023,5,2023-05-01,Nordeste,PE,Empresarial,4420025.52,9.56,10.77,24953,4714.49,82.6,Alto,Comércio
2023,5,2023-05-01,Nordeste,PE,Cartão,9781061.82,67.87,12.34,49218,2169.29,107.5,Alto,Agropecuária
2023,5,2023-05-01,Nordeste,CE,Empresarial,9265325.35,50.19,17.44,26586,5026.64,94.5,Médio,Agropecuária
2023,5,2023-05-01,Nordeste,CE,Crédito pessoal,8094001.25,38.53,7.16,20472,5063.51,37.4,Baixo,Serviços
2023,5,2023-05-01,Nordeste,MA,Empresarial,1115725.05,23.32,18.33,16671,3408.78,44.0,Médio,Agropecuária
2023,5,2023-05-01,Nordeste,PB,Crédito pessoal,4959027.1,81.97,6.46,36380,2122.72,50.5,Médio,Comércio
2023,5,2023-05-01,Centro-Oeste,DF,Imobiliário,5699237.95,30.24,10.97,9639,5104.74,41.0,Baixo,Serviços
2023,5,2023-05-01,Centro-Oeste,GO,Veículos,1163792.18,82.11,1.88,30193,4609.51,217.5,Baixo,Serviços
2023,5,2023-05-01,Centro-Oeste,GO,Veículos,5744887.0,30.53,9.41,37416,2773.9,85.0,Médio,Agropecuária
2023,5,2023-05-01,Centro-Oeste,MT,Imobiliário,4304767.08,52.84,5.44,37967,2632.76,155.4,Médio,Serviços
2023,5,2023-05-01,Centro-Oeste,MS,Crédito pessoal,6405079.8,34.07,19.89,38159,1765.83,48.4,Baixo,Agropecuária
2023,5,2023-05-01,Sudeste,SP,Imobiliário,6719873.02,87.73,11.95,29494,3076.79,42.4,Alto,Comércio
2023,5,2023-05-01,Sudeste,SP,Veículos,5485016.27,38.52,16.23,39599,2325.02,124.1,Baixo,Serviços
2023,5,2023-05-01,Sudeste,SP,Imobiliário,9539950.96,77.32,11.97,44847,4697.31,184.9,Médio,Agropecuária
2023,5,2023-05-01,Sudeste,RJ,Veículos,7706588.6,47.83,3.74,13679,2905.65,18.3,Alto,Comércio
2023,5,2023-05-01,Sudeste,RJ,Cartão,4543361.79,66.44,13.63,38639,2589.84,222.6,Alto,Agropecuária
2023,5,2023-05-01,Sudeste,RJ,Veículos,7729833.25,40.06,5.76,28907,3098.85,61.1,Alto,Indústria
2023,5,2023-05-01,Sudeste,RJ,Imobiliário,3497813.58,19.03,6.57,3018,4240.51,45.3,Baixo,Indústria
2023,5,2023-05-01,Sudeste,MG,Veículos,2584182.07,7.85,2.69,42310,3855.02,54.4,Baixo,Comércio
2023,5,2023-05-01,Sudeste,MG,Veículos,5023784.3,6.63,15.35,43871,5958.69,120.1,Alto,Indústria
2023,5,2023-05-01,Sudeste,MG,Crédito pessoal,1220012.37,36.51,1.51,49954,3037.33,77.5,Médio,Comércio
2023,5,2023-05-01,Sudeste,ES,Cartão,9562084.51,87.15,1.66,2187,1642.41,112.1,Médio,Indústria
2023,5,2023-05-01,Sudeste,ES,Crédito pessoal,9232757.64,9.85,8.39,3710,5636.25,73.0,Alto,Serviços
2023,5,2023-05-01,Sudeste,ES,Empresarial,415319.19,83.66,3.22,30063,5374.21,7.8,Baixo,Comércio
2023,5,2023-05-01,Sul,PR,Veículos,1907140.92,82.34,18.71,11822,2791.44,85.2,Médio,Agropecuária
2023,5,2023-05-01,Sul,PR,Veículos,6578861.7,83.52,9.05,39536,2445.77,181.4,Alto,Comércio
2023,5,2023-05-01,Sul,SC,Crédito pessoal,2242751.15,35.06,9.25,10575,3543.29,30.7,Baixo,Agropecuária
2023,5,2023-05-01,Sul,SC,Cartão,1008509.98,59.41,4.03,22679,3377.4,115.4,Alto,Agropecuária
2023,5,2023-05-01,Sul,RS,Veículos,3371966.68,70.6,17.98,2498,5447.01,203.0,Alto,Indústria
2023,5,2023-05-01,Sul,RS,Veículos,9580593.78,85.21,14.6,46817,2647.91,232.7,Alto,Agropecuária
2023,6,2023-06-01,Norte,AM,Empresarial,5974253.15,31.71,9.97,9683,5841.13,62.8,Alto,Comércio
2023,6,2023-06-01,Norte,PA,Veículos,6950997.35,60.21,16.01,36913,3650.56,169.8,Médio,Comércio
2023,6,2023-06-01,Norte,PA,Empresarial,677243.03,82.57,4.53,24133,4866.97,220.5,Médio,Serviços
2023,6,2023-06-01,Norte,RO,Crédito pessoal,278366.59,22.3,2.94,47463,2968.42,169.9,Baixo,Serviços
2023,6,2023-06-01,Norte,TO,Cartão,4382695.63,24.74,16.71,31432,3707.47,66.7,Baixo,Comércio
2023,6,2023-06-01,Nordeste,BA,Imobiliário,2882354.9,85.97,10.87,37662,4138.75,166.0,Médio,Agropecuária
2023,6,2023-06-01,Nordeste,BA,Empresarial,4003309.5,50.01,3.32,29418,4806.88,46.0,Baixo,Comércio
2023,6,2023-06-01,Nordeste,PE,Empresarial,6350741.58,72.28,19.31,46772,5330.51,62.1,Baixo,Agropecuária
2023,6,2023-06-01,Nordeste,PE,Veículos,838835.17,72.24,14.29,34393,5284.59,54.2,Médio,Comércio
2023,6,2023-06-01,Nordeste,CE,Crédito pessoal,4722120.68,34.22,18.09,36761,4155.18,78.4,Médio,Serviços
2023,6,2023-06-01,Nordeste,CE,Imobiliário,852975.52,59.95,18.9,22455,1704.42,131.4,Médio,Agropecuária
2023,6,2023-06-01,Nordeste,MA,Empresarial,2343287.38,12.5,15.71,31021,2853.31,87.5,Alto,Serviços
2023,6,2023-06-01,Nordeste,PB,Imobiliário,1495029.27,21.04,16.33,36940,3064.71,33.0,Alto,Serviços
2023,6,2023-06-01,Centro-Oeste,DF,Crédito pessoal,8803908.57,38.69,16.21,25147,2119.01,205.8,Médio,Serviços
2023,6,2023-06-01,Centro-Oeste,GO,Veículos,4627961.72,34.76,11.26,10400,5507.01,200.1,Alto,Comércio
2023,6,2023-06-01,Centro-Oeste,GO,Veículos,1227030.32,12.26,1.23,40445,4886.08,167.6,Médio,Agropecuária
2023,6,2023-06-01,Centro-Oeste,MT,Cartão,8272953.57,80.54,15.54,49673,4490.42,220.7,Baixo,Serviços
2023,6,2023-06-01,Centro-Oeste,MS,Cartão,4602149.61,58.96,1.27,46747,2893.71,133.5,Médio,Indústria
2023,6,2023-06-01,Sudeste,SP,Crédito pessoal,4653512.73,22.25,1.68,24238,2343.11,28.4,Médio,Comércio
2023,6,2023-06-01,Sudeste,SP,Crédito pessoal,9667707.95,55.11,15.5,16122,3925.81,76.1,Baixo,Agropecuária
2023,6,2023-06-01,Sudeste,SP,Crédito pessoal,8946876.05,44.64,7.99,5808,2999.41,99.0,Baixo,Comércio
2023,6,2023-06-01,Sudeste,RJ,Imobiliário,2608461.73,13.01,19.56,26276,5605.72,201.4,Baixo,Indústria
2023,6,2023-06-01,Sudeste,RJ,Cartão,9675469.96,68.28,10.64,31644,3327.4,85.6,Baixo,Agropecuária
2023,6,2023-06-01,Sudeste,RJ,Crédito pessoal,9077025.15,59.87,18.98,6382,3155.88,16.3,Médio,Comércio
2023,6,2023-06-01,Sudeste,RJ,Empresarial,2928979.93,82.09,17.11,39239,1860.14,152.7,Baixo,Comércio
2023,6,2023-06-01,Sudeste,MG,Empresarial,798910.01,17.76,1.03,27544,3968.0,96.7,Médio,Agropecuária
2023,6,2023-06-01,Sudeste,MG,Cartão,5685044.04,59.0,11.77,49313,2165.46,144.7,Médio,Serviços
2023,6,2023-06-01,Sudeste,MG,Imobiliário,1260450.28,51.11,18.9,19709,2956.24,89.9,Alto,Comércio
2023,6,2023-06-01,Sudeste,ES,Cartão,5747229.17,63.09,19.1,1256,2829.77,51.7,Baixo,Agropecuária
2023,6,2023-06-01,Sudeste,ES,Veículos,3687241.15,7.18,5.54,35278,3608.07,164.7,Alto,Serviços
2023,6,2023-06-01,Sudeste,ES,Empresarial,7012094.79,87.67,4.47,33968,1532.11,118.3,Alto,Comércio
2023,6,2023-06-01,Sul,PR,Empresarial,5486775.69,64.71,18.34,7837,1626.85,229.2,Médio,Comércio
2023,6,2023-06-01,Sul,PR,Crédito pessoal,2366459.98,65.64,19.39,47777,5860.45,48.9,Baixo,Indústria
2023,6,2023-06-01,Sul,SC,Crédito pessoal,8765323.52,30.36,16.13,6547,5940.11,227.2,Alto,Indústria
2023,6,2023-06-01,Sul,SC,Crédito pessoal,2048230.85,50.67,17.32,24724,1616.12,28.5,Baixo,Agropecuária
2023,6,2023-06-01,Sul,RS,Veículos,6088482.5,83.34,6.01,35344,5121.13,51.9,Baixo,Indústria
2023,6,2023-06-01,Sul,RS,Veículos,7578129.35,11.42,17.7,3342,2322.37,160.2,Alto,Indústria
2023,7,2023-07-01,Norte,AM,Crédito pessoal,2121530.65,66.73,3.87,19405,5239.69,69.5,Médio,Serviços
2023,7,2023-07-01,Norte,PA,Empresarial,178828.52,22.93,13.08,18778,3868.2,218.1,Baixo,Agropecuária
2023,7,2023-07-01,Norte,PA,Veículos,5103479.12,76.72,11.47,30466,2335.56,117.3,Baixo,Serviços
2023,7,2023-07-01,Norte,RO,Empresarial,5627019.42,75.49,5.26,1580,5576.56,136.0,Médio,Indústria
2023,7,2023-07-01,Norte,TO,Veículos,2266206.91,34.35,4.57,13134,5001.58,223.5,Baixo,Comércio
2023,7,2023-07-01,Nordeste,BA,Crédito pessoal,9920364.78,9.29,16.14,42083,5828.32,147.2,Médio,Agropecuária
2023,7,2023-07-01,Nordeste,BA,Crédito pessoal,9375010.12,49.63,18.58,45347,4469.84,156.3,Alto,Agropecuária
2023,7,2023-07-01,Nordeste,PE,Empresarial,1706275.19,18.54,12.45,23703,1695.97,112.3,Baixo,Comércio
2023,7,2023-07-01,Nordeste,PE,Cartão,5511138.65,16.73,12.54,1072,3404.91,29.4,Baixo,Indústria
2023,7,2023-07-01,Nordeste,CE,Empresarial,9083458.12,82.41,7.1,37573,4359.6,227.4,Médio,Comércio
2023,7,2023-07-01,Nordeste,CE,Cartão,6204058.86,18.8,14.27,13050,4462.63,8.5,Médio,Indústria
2023,7,2023-07-01,Nordeste,MA,Crédito pessoal,9948621.09,46.33,14.13,5644,5840.92,18.7,Baixo,Indústria
2023,7,2023-07-01,Nordeste,PB,Veículos,8067033.49,73.3,1.5,31821,4813.4,124.0,Alto,Serviços
2023,7,2023-07-01,Centro-Oeste,DF,Empresarial,8056669.13,82.58,12.94,19881,2628.73,59.4,Alto,Comércio
2023,7,2023-07-01,Centro-Oeste,GO,Empresarial,6032213.4,14.04,9.3,20219,2928.88,114.0,Médio,Indústria
2023,7,2023-07-01,Centro-Oeste,GO,Veículos,7048134.18,87.41,19.1,35248,4417.18,54.2,Baixo,Agropecuária
2023,7,2023-07-01,Centro-Oeste,MT,Imobiliário,6753339.92,48.58,4.18,32415,4135.17,132.9,Baixo,Serviços
2023,7,2023-07-01,Centro-Oeste,MS,Imobiliário,1075094.0,46.6,2.94,10502,4675.96,122.4,Médio,Indústria
2023,7,2023-07-01,Sudeste,SP,Empresarial,8984053.52,64.9,8.85,46756,1933.14,162.2,Baixo,Comércio
2023,7,2023-07-01,Sudeste,SP,Cartão,7449872.57,57.28,8.64,37782,1998.93,162.6,Baixo,Indústria
2023,7,2023-07-01,Sudeste,SP,Empresarial,8612723.6,44.84,10.36,817,4047.03,125.3,Médio,Indústria
2023,7,2023-07-01,Sudeste,RJ,Crédito pessoal,5007263.7,70.47,16.5,23231,2817.05,13.8,Médio,Serviços
2023,7,2023-07-01,Sudeste,RJ,Crédito pessoal,994806.53,28.54,12.42,46142,2381.39,96.0,Alto,Agropecuária
2023,7,2023-07-01,Sudeste,RJ,Imobiliário,564312.69,83.35,7.55,25300,2338.28,185.3,Baixo,Serviços
2023,7,2023-07-01,Sudeste,RJ,Veículos,6142842.54,76.95,6.61,4543,4938.44,207.0,Baixo,Agropecuária
2023,7,2023-07-01,Sudeste,MG,Veículos,9448116.53,42.84,12.99,18833,3898.08,197.8,Médio,Comércio
2023,7,2023-07-01,Sudeste,MG,Imobiliário,4463734.64,9.24,19.75,49688,1548.34,9.1,Alto,Comércio
2023,7,2023-07-01,Sudeste,MG,Veículos,2368403.8,47.47,5.33,37141,5330.91,217.2,Médio,Comércio
2023,7,2023-07-01,Sudeste,ES,Veículos,3797669.26,40.25,14.25,30544,4377.99,83.1,Alto,Agropecuária
2023,7,2023-07-01,Sudeste,ES,Veículos,7055331.8,15.67,18.4,43807,4006.24,143.6,Médio,Agropecuária
2023,7,2023-07-01,Sudeste,ES,Cartão,3558724.21,33.12,10.27,47440,3085.48,67.3,Médio,Serviços
2023,7,2023-07-01,Sul,PR,Cartão,7427964.91,60.39,7.27,36477,2553.46,70.0,Alto,Agropecuária
2023,7,2023-07-01,Sul,PR,Crédito pessoal,3034091.1,27.2,16.74,28842,3985.62,114.4,Médio,Comércio
2023,7,2023-07-01,Sul,SC,Empresarial,2423792.46,89.22,16.94,31131,5209.14,195.5,Baixo,Indústria
2023,7,2023-07-01,Sul,SC,Imobiliário,5374361.13,52.6,7.37,42699,2952.06,157.4,Alto,Agropecuária
2023,7,2023-07-01,Sul,RS,Imobiliário,2624300.59,62.08,9.53,28607,1972.53,207.9,Baixo,Serviços
2023,7,2023-07-01,Sul,RS,Crédito pessoal,6393037.25,33.64,19.0,7166,3404.98,18.2,Médio,Comércio
2023,8,2023-08-01,Norte,AM,Cartão,7742008.2,37.53,10.38,3428,1915.85,137.9,Baixo,Serviços
2023,8,2023-08-01,Norte,PA,Empresarial,3755898.17,11.3,15.14,17460,3259.88,106.0,Baixo,Comércio
2023,8,2023-08-01,Norte,PA,Imobiliário,9417161.74,33.3,6.62,43038,3936.8,48.0,Médio,Comércio
2023,8,2023-08-01,Norte,RO,Empresarial,7145803.5,58.7,10.23,32621,3889.51,150.4,Médio,Indústria
2023,8,2023-08-01,Norte,TO,Cartão,1570472.82,73.28,9.6,20804,3212.08,66.0,Médio,Comércio
2023,8,2023-08-01,Nordeste,BA,Cartão,2516499.83,35.65,18.95,32156,2721.02,62.8,Baixo,Indústria
2023,8,2023-08-01,Nordeste,BA,Imobiliário,5879965.99,29.67,3.25,15968,5154.21,16.3,Alto,Agropecuária
2023,8,2023-08-01,Nordeste,PE,Cartão,7229599.31,48.54,14.21,21116,5956.14,190.2,Baixo,Comércio
2023,8,2023-08-01,Nordeste,PE,Cartão,1919198.65,42.7,18.48,24112,1618.42,13.1,Baixo,Indústria
2023,8,2023-08-01,Nordeste,CE,Veículos,5923721.73,72.96,13.99,2454,2837.46,195.7,Baixo,Serviços
2023,8,2023-08-01,Nordeste,CE,Imobiliário,4707130.14,66.4,16.07,49084,5726.19,164.0,Alto,Indústria
2023,8,2023-08-01,Nordeste,MA,Cartão,6111375.46,15.71,6.05,32823,3687.86,109.4,Baixo,Agropecuária
2023,8,2023-08-01,Nordeste,PB,Imobiliário,6549294.56,80.38,18.22,45676,5778.11,127.0,Alto,Comércio
2023,8,2023-08-01,Centro-Oeste,DF,Veículos,7497508.13,79.4,2.59,33247,2654.65,6.9,Alto,Agropecuária
2023,8,2023-08-01,Centro-Oeste,GO,Cartão,4883650.36,67.67,11.73,710,4375.23,155.4,Baixo,Comércio
2023,8,2023-08-01,Centro-Oeste,GO,Veículos,4924455.94,25.69,7.65,44833,4531.41,232.6,Baixo,Comércio
2023,8,2023-08-01,Centro-Oeste,MT,Veículos,6272395.12,8.69,17.49,22272,2221.86,35.2,Baixo,Agropecuária
2023,8,2023-08-01,Centro-Oeste,MS,Empresarial,2816916.75,85.3,17.99,956,5455.89,130.7,Médio,Indústria
2023,8,2023-08-01,Sudeste,SP,Crédito pessoal,6360111.2,22.43,4.87,42346,3437.95,90.5,Médio,Serviços
2023,8,2023-08-01,Sudeste,SP,Crédito pessoal,5875515.87,73.06,18.57,20168,2751.39,62.6,Médio,Indústria
2023,8,2023-08-01,Sudeste,SP,Crédito pessoal,3998471.21,42.86,3.05,5681,4192.13,103.5,Alto,Comércio
2023,8,2023-08-01,Sudeste,RJ,Veículos,9734564.92,36.38,12.6,16376,1810.79,228.9,Baixo,Comércio
2023,8,2023-08-01,Sudeste,RJ,Veículos,3297463.21,25.65,16.18,44133,5850.95,125.9,Baixo,Serviços
2023,8,2023-08-01,Sudeste,RJ,Empresarial,3988341.71,40.05,2.43,16986,4548.37,201.4,Baixo,Agropecuária
2023,8,2023-08-01,Sudeste,RJ,Imobiliário,5229510.91,59.22,16.46,45547,1624.9,134.8,Médio,Comércio
2023,8,2023-08-01,Sudeste,MG,Crédito pessoal,8069296.94,20.33,9.67,47385,5893.07,70.5,Alto,Comércio
2023,8,2023-08-01,Sudeste,MG,Crédito pessoal,5990476.35,31.52,6.32,17808,2637.81,117.1,Alto,Indústria
2023,8,2023-08-01,Sudeste,MG,Veículos,1737215.08,8.85,6.17,14056,1933.0,175.2,Alto,Serviços
2023,8,2023-08-01,Sudeste,ES,Crédito pessoal,6872717.95,76.57,12.67,43014,2894.43,143.4,Alto,Indústria
2023,8,2023-08-01,Sudeste,ES,Veículos,1366608.13,52.54,14.26,30680,4752.73,36.5,Médio,Indústria
2023,8,2023-08-01,Sudeste,ES,Imobiliário,1816539.92,85.65,2.84,42369,2315.41,160.1,Médio,Agropecuária
2023,8,2023-08-01,Sul,PR,Empresarial,8415880.46,12.86,13.88,34988,5252.12,211.8,Baixo,Agropecuária
2023,8,2023-08-01,Sul,PR,Crédito pessoal,7377391.6,30.05,4.47,30492,2803.45,91.5,Médio,Comércio
2023,8,2023-08-01,Sul,SC,Veículos,6302903.54,59.26,17.03,23251,3707.44,160.0,Médio,Serviços
2023,8,2023-08-01,Sul,SC,Imobiliário,2659274.63,35.65,14.95,31972,2292.89,152.3,Médio,Agropecuária
2023,8,2023-08-01,Sul,RS,Veículos,5721552.82,74.65,5.1,2354,2586.08,168.4,Baixo,Indústria
2023,8,2023-08-01,Sul,RS,Imobiliário,212952.02,63.21,18.83,9366,5259.09,145.9,Médio,Agropecuária
2023,9,2023-09-01,Norte,AM,Empresarial,6698748.06,21.17,15.29,36166,4867.95,13.5,Baixo,Serviços
2023,9,2023-09-01,Norte,PA,Veículos,2596206.45,19.0,10.4,8458,3485.29,170.4,Médio,Indústria
2023,9,2023-09-01,Norte,PA,Empresarial,3329642.92,87.32,11.94,48425,1884.31,61.5,Baixo,Agropecuária
2023,9,2023-09-01,Norte,RO,Crédito pessoal,3856634.98,74.66,5.69,23866,5097.24,190.6,Médio,Comércio
2023,9,2023-09-01,Norte,TO,Cartão,2308589.55,87.89,12.73,27703,5921.03,98.4,Médio,Agropecuária
2023,9,2023-09-01,Nordeste,BA,Imobiliário,4502153.15,7.23,12.35,25046,1928.9,34.6,Médio,Serviços
2023,9,2023-09-01,Nordeste,BA,Cartão,846641.64,69.71,14.77,45804,1782.01,99.5,Baixo,Agropecuária
2023,9,2023-09-01,Nordeste,PE,Crédito pessoal,6242341.56,24.32,3.58,10986,2640.24,78.4,Médio,Agropecuária
2023,9,2023-09-01,Nordeste,PE,Empresarial,673742.78,6.26,9.38,37494,5462.94,201.2,Médio,Agropecuária
2023,9,2023-09-01,Nordeste,CE,Crédito pessoal,5474228.94,30.32,17.16,18139,3094.44,109.3,Médio,Serviços
2023,9,2023-09-01,Nordeste,CE,Cartão,8524460.78,33.7,12.58,11000,3667.15,7.7,Médio,Comércio
2023,9,2023-09-01,Nordeste,MA,Imobiliário,7290147.58,88.65,17.31,49268,1772.38,67.8,Alto,Comércio
2023,9,2023-09-01,Nordeste,PB,Empresarial,5860509.37,6.06,8.76,45610,2900.64,138.2,Médio,Agropecuária
2023,9,2023-09-01,Centro-Oeste,DF,Cartão,5741405.15,18.77,16.49,43226,2654.67,9.0,Baixo,Agropecuária
2023,9,2023-09-01,Centro-Oeste,GO,Veículos,1542099.09,56.71,17.43,38748,3555.09,179.7,Médio,Agropecuária
2023,9,2023-09-01,Centro-Oeste,GO,Imobiliário,5821287.87,55.14,7.35,25121,5667.24,23.6,Baixo,Serviços
2023,9,2023-09-01,Centro-Oeste,MT,Empresarial,7622591.51,64.26,1.38,14916,3711.93,112.0,Médio,Serviços
2023,9,2023-09-01,Centro-Oeste,MS,Empresarial,4575848.14,35.31,10.52,25248,5548.07,63.0,Médio,Serviços
2023,9,2023-09-01,Sudeste,SP,Empresarial,8805448.47,69.52,2.47,29165,3448.63,146.1,Baixo,Serviços
2023,9,2023-09-01,Sudeste,SP,Crédito pessoal,5438687.54,55.69,16.87,30802,4271.08,186.3,Baixo,Agropecuária
2023,9,2023-09-01,Sudeste,SP,Crédito pessoal,9681870.34,17.41,8.13,42134,3114.21,78.5,Médio,Comércio
2023,9,2023-09-01,Sudeste,RJ,Imobiliário,8258334.52,61.92,15.55,14586,3718.21,65.9,Médio,Agropecuária
2023,9,2023-09-01,Sudeste,RJ,Cartão,1691133.88,20.67,4.64,38069,5529.93,199.6,Baixo,Serviços
2023,9,2023-09-01,Sudeste,RJ,Crédito pessoal,3466112.22,72.35,8.81,28505,5907.22,166.0,Alto,Agropecuária
2023,9,2023-09-01,Sudeste,RJ,Cartão,396958.1,81.43,9.09,23182,2518.18,219.8,Médio,Agropecuária
2023,9,2023-09-01,Sudeste,MG,Veículos,4530530.21,65.52,16.14,24918,3677.47,235.9,Médio,Comércio
2023,9,2023-09-01,Sudeste,MG,Crédito pessoal,3630239.52,47.22,8.75,44692,1767.29,212.8,Baixo,Comércio
2023,9,2023-09-01,Sudeste,MG,Veículos,8277892.72,51.4,3.04,45233,5967.43,47.7,Alto,Agropecuária
2023,9,2023-09-01,Sudeste,ES,Veículos,8330985.28,56.14,10.15,19445,2219.57,43.0,Médio,Comércio
2023,9,2023-09-01,Sudeste,ES,Veículos,7724584.1,85.7,3.17,25335,4460.48,210.2,Baixo,Serviços
2023,9,2023-09-01,Sudeste,ES,Crédito pessoal,3992614.78,87.55,1.52,17488,2228.69,201.7,Baixo,Serviços
2023,9,2023-09-01,Sul,PR,Crédito pessoal,1545080.19,18.18,3.91,42306,1506.32,224.8,Alto,Indústria
2023,9,2023-09-01,Sul,PR,Imobiliário,4352711.07,60.99,11.02,40921,5930.91,118.4,Médio,Indústria
2023,9,2023-09-01,Sul,SC,Imobiliário,9758425.25,38.67,11.73,49229,2582.69,35.8,Médio,Serviços
2023,9,2023-09-01,Sul,SC,Empresarial,530265.07,8.75,9.28,47897,3682.26,92.6,Baixo,Indústria
2023,9,2023-09-01,Sul,RS,Cartão,4462939.34,49.59,6.36,42496,2440.53,13.5,Baixo,Comércio
2023,9,2023-09-01,Sul,RS,Crédito pessoal,8055273.28,56.19,2.09,2450,3954.29,229.3,Médio,Agropecuária
2023,10,2023-10-01,Norte,AM,Veículos,9475385.52,51.63,6.95,25206,1738.36,28.0,Médio,Agropecuária
2023,10,2023-10-01,Norte,PA,Crédito pessoal,9563867.54,23.11,5.68,37160,1941.09,159.5,Médio,Comércio
