ano,mes,data,regiao,uf,modalidade_credito,valor_credito,taxa_juros,inadimplencia_percentual,quantidade_clientes,renda_media,prazo_medio_pagamento,risco_credito,setor_economico,periodo,ano_mes,nome_mes,trimestre,credito_medio_por_cliente,risco_credito_normalizado,risco_score,faixa_inadimplencia,faixa_juros,faixa_renda,faixa_prazo_pagamento,operacao_critica,participacao_credito_percentual,ordem_periodo,periodo_rotulo
2023,12,2023-12-01,Nordeste,BA,Cartão,9763710.54,82.81,2.01,4091,3116.57,100.2,Alto,Indústria,2023-12,2023-12,Dec,T4,2386.6317624052795,alto,3,Baixa,Juros altos,Renda media,Medio prazo,Sim,0.04350110163301521,202312,Dec/2023
2023,12,2023-12-01,Nordeste,BA,Cartão,6426304.75,44.53,3.23,20365,4561.9,31.0,Alto,Agropecuária,2023-12,2023-12,Dec,T4,315.55633439725017,alto,3,Media,Juros medios,Renda alta,Curto prazo,Sim,0.028631669784679875,202312,Dec/2023
2023,12,2023-12-01,Nordeste,PE,Empresarial,1483745.82,19.77,18.9,1188,1746.51,221.4,Médio,Indústria,2023-12,2023-12,Dec,T4,1248.944292929293,medio,2,Critica,Juros baixos,Renda baixa,Longo prazo,Sim,0.0066106607164310195,202312,Dec/2023
2023,12,2023-12-01,Nordeste,PE,Veículos,2373684.07,8.93,12.17,12861,5113.64,58.4,Baixo,Agropecuária,2023-12,2023-12,Dec,T4,184.564502760283,baixo,1,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.010575679353736676,202312,Dec/2023
2023,12,2023-12-01,Nordeste,CE,Imobiliário,5902523.8,27.08,19.29,3768,5844.16,73.4,Médio,Serviços,2023-12,2023-12,Dec,T4,1566.4872080679404,medio,2,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.026298023345035705,202312,Dec/2023
2023,12,2023-12-01,Nordeste,CE,Imobiliário,2073927.76,65.77,4.61,15012,5651.82,196.0,Médio,Indústria,2023-12,2023-12,Dec,T4,138.15132960298428,medio,2,Media,Juros altos,Renda alta,Longo prazo,Sim,0.009240149213527542,202312,Dec/2023
2023,12,2023-12-01,Nordeste,MA,Cartão,4367852.91,69.01,2.28,16175,4501.62,111.7,Médio,Serviços,2023-12,2023-12,Dec,T4,270.0372741885626,medio,2,Baixa,Juros altos,Renda alta,Medio prazo,Sim,0.019460471772237857,202312,Dec/2023
2023,12,2023-12-01,Nordeste,PB,Imobiliário,3866628.34,52.34,6.16,34348,2891.31,169.3,Médio,Comércio,2023-12,2023-12,Dec,T4,112.57215383719576,medio,2,Alta,Juros medios,Renda baixa,Longo prazo,Sim,0.017227322717766363,202312,Dec/2023
2023,12,2023-12-01,Centro-Oeste,DF,Cartão,6884511.08,40.92,16.47,24766,3945.47,213.2,Médio,Comércio,2023-12,2023-12,Dec,T4,277.9823580715497,medio,2,Critica,Juros medios,Renda media,Longo prazo,Sim,0.030673155964402374,202312,Dec/2023
2023,12,2023-12-01,Centro-Oeste,GO,Imobiliário,3059179.4,45.59,9.4,17208,5569.73,91.6,Médio,Agropecuária,2023-12,2023-12,Dec,T4,177.77658066015806,medio,2,Alta,Juros medios,Renda alta,Medio prazo,Sim,0.01362982581753458,202312,Dec/2023
2023,12,2023-12-01,Centro-Oeste,GO,Veículos,5211377.45,82.47,9.31,49236,1589.95,199.4,Alto,Serviços,2023-12,2023-12,Dec,T4,105.84485843691608,alto,3,Alta,Juros altos,Renda baixa,Longo prazo,Sim,0.02321869940446367,202312,Dec/2023
2023,12,2023-12-01,Centro-Oeste,MT,Empresarial,1074234.08,74.36,1.3,28517,2648.84,165.6,Baixo,Agropecuária,2023-12,2023-12,Dec,T4,37.66995406248905,baixo,1,Baixa,Juros altos,Renda baixa,Longo prazo,Sim,0.004786127743165212,202312,Dec/2023
2023,12,2023-12-01,Centro-Oeste,MS,Imobiliário,5592631.16,41.61,11.47,33403,3193.58,168.7,Alto,Comércio,2023-12,2023-12,Dec,T4,167.4290081729186,alto,3,Critica,Juros medios,Renda media,Longo prazo,Sim,0.024917331939577115,202312,Dec/2023
2023,12,2023-12-01,Sudeste,SP,Crédito pessoal,923255.11,76.75,18.37,35699,5906.49,84.8,Baixo,Indústria,2023-12,2023-12,Dec,T4,25.8622121067817,baixo,1,Critica,Juros altos,Renda alta,Curto prazo,Sim,0.0041134581170521505,202312,Dec/2023
2023,12,2023-12-01,Sudeste,SP,Imobiliário,9998738.88,46.61,14.45,17307,1911.6,18.8,Baixo,Indústria,2023-12,2023-12,Dec,T4,577.7280221875542,baixo,1,Critica,Juros medios,Renda baixa,Curto prazo,Sim,0.0445482436660664,202312,Dec/2023
2023,12,2023-12-01,Sudeste,SP,Imobiliário,3643819.6,49.08,16.14,42525,5787.23,35.3,Médio,Agropecuária,2023-12,2023-12,Dec,T4,85.68652792475015,medio,2,Critica,Juros medios,Renda alta,Curto prazo,Sim,0.016234623722465747,202312,Dec/2023
2023,12,2023-12-01,Sudeste,RJ,Imobiliário,3903033.97,31.96,8.09,22749,1923.4,63.1,Baixo,Agropecuária,2023-12,2023-12,Dec,T4,171.56947426260496,baixo,1,Alta,Juros baixos,Renda baixa,Curto prazo,Sim,0.01738952386088259,202312,Dec/2023
2023,12,2023-12-01,Sudeste,RJ,Veículos,6893231.18,13.98,7.75,38030,1678.3,219.5,Alto,Comércio,2023-12,2023-12,Dec,T4,181.25772232448065,alto,3,Alta,Juros baixos,Renda baixa,Longo prazo,Sim,0.030712007377991086,202312,Dec/2023
2023,12,2023-12-01,Sudeste,RJ,Imobiliário,2127200.51,32.42,14.65,42874,2028.74,81.8,Alto,Agropecuária,2023-12,2023-12,Dec,T4,49.61516326911414,alto,3,Critica,Juros baixos,Renda baixa,Curto prazo,Sim,0.00947749989107233,202312,Dec/2023
2023,12,2023-12-01,Sudeste,RJ,Veículos,8074584.03,45.98,10.11,39316,2542.99,125.6,Alto,Agropecuária,2023-12,2023-12,Dec,T4,205.37653957676264,alto,3,Critica,Juros medios,Renda baixa,Medio prazo,Sim,0.03597539061551814,202312,Dec/2023
2023,12,2023-12-01,Sudeste,MG,Cartão,2774871.1,49.68,14.41,13756,5001.88,75.6,Alto,Comércio,2023-12,2023-12,Dec,T4,201.72078365804015,alto,3,Critica,Juros medios,Renda alta,Curto prazo,Sim,0.012363122528580893,202312,Dec/2023
2023,12,2023-12-01,Sudeste,MG,Veículos,6128435.61,88.72,1.27,12029,4647.07,238.9,Baixo,Agropecuária,2023-12,2023-12,Dec,T4,509.4717441183806,baixo,1,Baixa,Juros altos,Renda alta,Longo prazo,Sim,0.027304547715729353,202312,Dec/2023
2023,12,2023-12-01,Sudeste,MG,Crédito pessoal,3942093.39,87.23,15.07,29260,2930.68,194.0,Alto,Agropecuária,2023-12,2023-12,Dec,T4,134.72636329460013,alto,3,Critica,Juros altos,Renda baixa,Longo prazo,Sim,0.017563548663460014,202312,Dec/2023
2023,12,2023-12-01,Sudeste,ES,Cartão,3770717.59,12.42,3.7,23422,2312.0,79.8,Baixo,Serviços,2023-12,2023-12,Dec,T4,160.99041883699087,baixo,1,Media,Juros baixos,Renda baixa,Curto prazo,Nao,0.016800003281538106,202312,Dec/2023
2023,12,2023-12-01,Sudeste,ES,Cartão,1020325.9,37.52,18.52,15847,1907.14,128.4,Médio,Agropecuária,2023-12,2023-12,Dec,T4,64.3860604530826,medio,2,Critica,Juros medios,Renda baixa,Medio prazo,Sim,0.004545945979539221,202312,Dec/2023
2023,12,2023-12-01,Sudeste,ES,Veículos,8243716.14,32.85,14.66,41065,2924.35,14.4,Alto,Agropecuária,2023-12,2023-12,Dec,T4,200.74798831121393,alto,3,Critica,Juros baixos,Renda baixa,Curto prazo,Sim,0.036728939491877624,202312,Dec/2023
2023,12,2023-12-01,Sul,PR,Veículos,9818612.95,14.72,8.36,25451,2103.56,220.9,Baixo,Agropecuária,2023-12,2023-12,Dec,T4,385.7849573690621,baixo,1,Alta,Juros baixos,Renda baixa,Longo prazo,Sim,0.04374571307530684,202312,Dec/2023
2023,12,2023-12-01,Sul,PR,Crédito pessoal,9845000.82,62.4,11.38,8707,2184.37,9.9,Baixo,Serviços,2023-12,2023-12,Dec,T4,1130.699531411508,baixo,1,Critica,Juros medios,Renda baixa,Curto prazo,Sim,0.043863281228320616,202312,Dec/2023
2023,12,2023-12-01,Sul,SC,Veículos,1559836.81,86.99,5.73,692,2037.67,100.2,Alto,Agropecuária,2023-12,2023-12,Dec,T4,2254.099436416185,alto,3,Media,Juros altos,Renda baixa,Medio prazo,Sim,0.006949675466590414,202312,Dec/2023
2023,12,2023-12-01,Sul,SC,Veículos,410909.08,30.8,13.07,43609,5992.91,57.5,Médio,Comércio,2023-12,2023-12,Dec,T4,9.422575156504392,medio,2,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.0018307586626803848,202312,Dec/2023
2023,12,2023-12-01,Sul,RS,Crédito pessoal,7263973.62,59.02,11.75,26105,3339.6,234.0,Baixo,Comércio,2023-12,2023-12,Dec,T4,278.259859030837,baixo,1,Critica,Juros medios,Renda media,Longo prazo,Sim,0.03236380814533666,202312,Dec/2023
2023,12,2023-12-01,Sul,RS,Imobiliário,9457115.05,46.08,10.85,43685,3017.05,196.5,Baixo,Indústria,2023-12,2023-12,Dec,T4,216.48426347716608,baixo,1,Critica,Juros medios,Renda media,Longo prazo,Sim,0.042135100304311945,202312,Dec/2023
2024,1,2024-01-01,Norte,AM,Veículos,3245537.98,48.45,5.0,43197,1936.39,216.9,Médio,Serviços,2024-01,2024-01,Jan,T1,75.13341157950784,medio,2,Media,Juros medios,Renda baixa,Longo prazo,Nao,0.014460125271369514,202401,Jan/2024
2024,1,2024-01-01,Norte,PA,Empresarial,7532348.9,10.7,12.23,33848,1784.16,174.8,Médio,Indústria,2024-01,2024-01,Jan,T1,222.53453379815647,medio,2,Critica,Juros baixos,Renda baixa,Longo prazo,Sim,0.033559523676152565,202401,Jan/2024
2024,1,2024-01-01,Norte,PA,Veículos,3830136.62,89.49,18.42,9515,3165.3,133.0,Baixo,Serviços,2024-01,2024-01,Jan,T1,402.5366915396742,baixo,1,Critica,Juros altos,Renda media,Medio prazo,Sim,0.017064738010448367,202401,Jan/2024
2024,1,2024-01-01,Norte,RO,Empresarial,5818774.82,29.11,8.64,43819,3778.53,151.9,Alto,Agropecuária,2024-01,2024-01,Jan,T1,132.7911367215135,alto,3,Alta,Juros baixos,Renda media,Medio prazo,Sim,0.025924889291571503,202401,Jan/2024
2024,1,2024-01-01,Norte,TO,Veículos,6964977.47,78.45,19.62,14712,2889.03,112.1,Médio,Agropecuária,2024-01,2024-01,Jan,T1,473.421524605764,medio,2,Critica,Juros altos,Renda baixa,Medio prazo,Sim,0.03103166481153497,202401,Jan/2024
2024,1,2024-01-01,Nordeste,BA,Veículos,1808459.28,75.63,4.8,45551,3427.79,185.1,Alto,Serviços,2024-01,2024-01,Jan,T1,39.70185681982832,alto,3,Media,Juros altos,Renda media,Longo prazo,Sim,0.008057384599446505,202401,Jan/2024
2024,1,2024-01-01,Nordeste,BA,Imobiliário,8176461.05,24.53,18.87,12763,2883.57,106.0,Alto,Comércio,2024-01,2024-01,Jan,T1,640.6378633550106,alto,3,Critica,Juros baixos,Renda baixa,Medio prazo,Sim,0.03642929208903404,202401,Jan/2024
2024,1,2024-01-01,Nordeste,PE,Empresarial,6319976.6,26.63,7.26,41528,1632.15,124.9,Médio,Comércio,2024-01,2024-01,Jan,T1,152.18591311885956,medio,2,Alta,Juros baixos,Renda baixa,Medio prazo,Sim,0.028157936807790485,202401,Jan/2024
2024,1,2024-01-01,Nordeste,PE,Veículos,614639.72,39.11,1.95,24766,5182.88,88.4,Baixo,Indústria,2024-01,2024-01,Jan,T1,24.817884196075262,baixo,1,Baixa,Juros medios,Renda alta,Medio prazo,Nao,0.0027384573536740685,202401,Jan/2024
2024,1,2024-01-01,Nordeste,CE,Cartão,3872074.49,69.57,8.0,5920,5823.49,26.0,Alto,Serviços,2024-01,2024-01,Jan,T1,654.0666368243244,alto,3,Alta,Juros altos,Renda alta,Curto prazo,Sim,0.01725158741956063,202401,Jan/2024
2024,1,2024-01-01,Nordeste,CE,Cartão,7963822.78,57.22,8.14,35304,4067.15,141.6,Alto,Comércio,2024-01,2024-01,Jan,T1,225.57848345796512,alto,3,Alta,Juros medios,Renda media,Medio prazo,Sim,0.035481906465869247,202401,Jan/2024
2024,1,2024-01-01,Nordeste,MA,Crédito pessoal,7017533.78,87.9,15.89,20760,3283.89,162.7,Baixo,Comércio,2024-01,2024-01,Jan,T1,338.0314922928709,baixo,1,Critica,Juros altos,Renda media,Longo prazo,Sim,0.031265823472158914,202401,Jan/2024
2024,1,2024-01-01,Nordeste,PB,Cartão,2010260.83,50.77,13.01,10932,5328.22,129.7,Médio,Serviços,2024-01,2024-01,Jan,T1,183.88774515184778,medio,2,Critica,Juros medios,Renda alta,Medio prazo,Sim,0.008956488449390216,202401,Jan/2024
2024,1,2024-01-01,Centro-Oeste,DF,Cartão,2592656.33,34.0,18.05,7402,5664.9,23.8,Baixo,Serviços,2024-01,2024-01,Jan,T1,350.26429748716566,baixo,1,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.011551285348818854,202401,Jan/2024
2024,1,2024-01-01,Centro-Oeste,GO,Imobiliário,9926334.88,22.4,10.9,14393,3405.02,62.4,Baixo,Comércio,2024-01,2024-01,Jan,T1,689.6640644757869,baixo,1,Critica,Juros baixos,Renda media,Curto prazo,Sim,0.04422565588043578,202401,Jan/2024
2024,1,2024-01-01,Centro-Oeste,GO,Veículos,2429981.1,21.72,5.33,36489,4285.53,30.5,Médio,Agropecuária,2024-01,2024-01,Jan,T1,66.59489435172244,medio,2,Media,Juros baixos,Renda media,Curto prazo,Nao,0.01082650436679231,202401,Jan/2024
2024,1,2024-01-01,Centro-Oeste,MT,Empresarial,7469472.01,78.13,9.43,578,1777.67,167.1,Médio,Comércio,2024-01,2024-01,Jan,T1,12922.961955017301,medio,2,Alta,Juros altos,Renda baixa,Longo prazo,Sim,0.033279382845363664,202401,Jan/2024
2024,1,2024-01-01,Centro-Oeste,MS,Cartão,6280091.74,81.35,4.1,35902,5418.73,98.7,Alto,Indústria,2024-01,2024-01,Jan,T1,174.92317252520752,alto,3,Media,Juros altos,Renda alta,Medio prazo,Sim,0.027980234351191586,202401,Jan/2024
2024,1,2024-01-01,Sudeste,SP,Crédito pessoal,5896942.89,52.53,12.35,18798,5826.06,138.8,Médio,Indústria,2024-01,2024-01,Jan,T1,313.7005473986594,medio,2,Critica,Juros medios,Renda alta,Medio prazo,Sim,0.026273158235391156,202401,Jan/2024
2024,1,2024-01-01,Sudeste,SP,Imobiliário,4353927.93,12.25,19.12,4369,4065.91,239.8,Alto,Serviços,2024-01,2024-01,Jan,T1,996.5502243076218,alto,3,Critica,Juros baixos,Renda media,Longo prazo,Sim,0.019398430607894025,202401,Jan/2024
2024,1,2024-01-01,Sudeste,SP,Crédito pessoal,4752375.49,28.94,4.01,2063,1969.67,111.3,Baixo,Serviços,2024-01,2024-01,Jan,T1,2303.623601551139,baixo,1,Media,Juros baixos,Renda baixa,Medio prazo,Nao,0.021173668385783634,202401,Jan/2024
2024,1,2024-01-01,Sudeste,RJ,Veículos,9165955.49,51.08,19.46,48897,3591.42,149.1,Baixo,Indústria,2024-01,2024-01,Jan,T1,187.4543528232816,baixo,1,Critica,Juros medios,Renda media,Medio prazo,Sim,0.0408378720057983,202401,Jan/2024
2024,1,2024-01-01,Sudeste,RJ,Empresarial,8283630.98,46.3,16.6,18869,1938.23,53.7,Baixo,Comércio,2024-01,2024-01,Jan,T1,439.0074185171446,baixo,1,Critica,Juros medios,Renda baixa,Curto prazo,Sim,0.036906775520956135,202401,Jan/2024
2024,1,2024-01-01,Sudeste,RJ,Imobiliário,7745801.55,66.83,2.98,35141,2538.58,189.2,Baixo,Serviços,2024-01,2024-01,Jan,T1,220.42063544008423,baixo,1,Baixa,Juros altos,Renda baixa,Longo prazo,Sim,0.03451053767676696,202401,Jan/2024
2024,1,2024-01-01,Sudeste,RJ,Imobiliário,3532192.54,58.23,2.42,28288,2805.41,75.0,Alto,Comércio,2024-01,2024-01,Jan,T1,124.86540370475113,alto,3,Baixa,Juros medios,Renda baixa,Curto prazo,Sim,0.0157372820548527,202401,Jan/2024
2024,1,2024-01-01,Sudeste,MG,Cartão,5537164.79,39.35,4.91,35883,3644.48,105.1,Alto,Comércio,2024-01,2024-01,Jan,T1,154.31164590474597,alto,3,Media,Juros medios,Renda media,Medio prazo,Sim,0.024670207837659157,202401,Jan/2024
2024,1,2024-01-01,Sudeste,MG,Veículos,627858.53,30.4,15.16,9140,1796.03,198.3,Médio,Indústria,2024-01,2024-01,Jan,T1,68.69349343544859,medio,2,Critica,Juros baixos,Renda baixa,Longo prazo,Sim,0.0027973522579137758,202401,Jan/2024
2024,1,2024-01-01,Sudeste,MG,Veículos,7319134.9,8.92,9.59,49612,5466.0,180.0,Baixo,Serviços,2024-01,2024-01,Jan,T1,147.52751148915587,baixo,1,Alta,Juros baixos,Renda alta,Longo prazo,Sim,0.03260957295346535,202401,Jan/2024
2024,1,2024-01-01,Sudeste,ES,Imobiliário,258271.02,84.39,13.62,23763,2900.29,107.4,Médio,Comércio,2024-01,2024-01,Jan,T1,10.868620123721751,medio,2,Critica,Juros altos,Renda baixa,Medio prazo,Sim,0.0011506971498033067,202401,Jan/2024
2024,1,2024-01-01,Sudeste,ES,Empresarial,378679.13,38.57,13.06,37641,5152.32,85.1,Médio,Agropecuária,2024-01,2024-01,Jan,T1,10.06028346749555,medio,2,Critica,Juros medios,Renda alta,Medio prazo,Sim,0.0016871617867966597,202401,Jan/2024
2024,1,2024-01-01,Sudeste,ES,Empresarial,2177335.76,46.97,16.64,43922,2395.95,133.4,Alto,Serviços,2024-01,2024-01,Jan,T1,49.5727826601703,alto,3,Critica,Juros medios,Renda baixa,Medio prazo,Sim,0.009700871794275704,202401,Jan/2024
2024,1,2024-01-01,Sul,PR,Cartão,9228131.23,55.5,11.85,5125,3138.18,133.0,Alto,Indústria,2024-01,2024-01,Jan,T1,1800.610971707317,alto,3,Critica,Juros medios,Renda media,Medio prazo,Sim,0.04111488894252202,202401,Jan/2024
2024,1,2024-01-01,Sul,PR,Veículos,4260018.73,73.35,3.69,35407,3414.53,200.4,Alto,Comércio,2024-01,2024-01,Jan,T1,120.31572090264638,alto,3,Media,Juros altos,Renda media,Longo prazo,Sim,0.018980028850003,202401,Jan/2024
2024,1,2024-01-01,Sul,SC,Cartão,5608644.44,79.08,4.14,33065,5829.21,62.4,Alto,Agropecuária,2024-01,2024-01,Jan,T1,169.62481294420084,alto,3,Media,Juros altos,Renda alta,Curto prazo,Sim,0.024988677287014868,202401,Jan/2024
2024,1,2024-01-01,Sul,SC,Crédito pessoal,1812808.19,34.79,10.12,2522,5803.37,210.0,Médio,Agropecuária,2024-01,2024-01,Jan,T1,718.7978548770817,medio,2,Critica,Juros baixos,Renda alta,Longo prazo,Sim,0.008076760673238101,202401,Jan/2024
2024,1,2024-01-01,Sul,RS,Veículos,2625178.04,49.36,1.02,24360,2810.07,75.1,Baixo,Agropecuária,2024-01,2024-01,Jan,T1,107.76592939244664,baixo,1,Baixa,Juros medios,Renda baixa,Curto prazo,Nao,0.011696182128193209,202401,Jan/2024
2024,1,2024-01-01,Sul,RS,Veículos,7663764.45,63.48,4.98,24504,4508.31,155.0,Alto,Comércio,2024-01,2024-01,Jan,T1,312.7556500979432,alto,3,Media,Juros altos,Renda alta,Medio prazo,Sim,0.03414503070990661,202401,Jan/2024
2024,2,2024-02-01,Norte,AM,Veículos,5996637.54,25.14,3.37,40442,3829.37,153.3,Alto,Serviços,2024-02,2024-02,Feb,T1,148.27747242965233,alto,3,Media,Juros baixos,Renda media,Medio prazo,Sim,0.026717336407629137,202402,Feb/2024
2024,2,2024-02-01,Norte,PA,Cartão,6237618.65,19.59,11.05,33992,5690.43,209.3,Alto,Indústria,2024-02,2024-02,Feb,T1,183.50254912920687,alto,3,Critica,Juros baixos,Renda alta,Longo prazo,Sim,0.02779100033025366,202402,Feb/2024
2024,2,2024-02-01,Norte,PA,Cartão,6177608.2,15.73,7.17,10991,5460.31,140.5,Médio,Agropecuária,2024-02,2024-02,Feb,T1,562.0606132290055,medio,2,Alta,Juros baixos,Renda alta,Medio prazo,Sim,0.027523630596810806,202402,Feb/2024
2024,2,2024-02-01,Norte,RO,Veículos,1982864.92,82.11,17.33,25094,1748.46,152.4,Médio,Indústria,2024-02,2024-02,Feb,T1,79.01749103371324,medio,2,Critica,Juros altos,Renda baixa,Medio prazo,Sim,0.008834429088826774,202402,Feb/2024
2024,2,2024-02-01,Norte,TO,Cartão,4254262.06,35.02,9.89,2357,1935.77,35.0,Alto,Agropecuária,2024-02,2024-02,Feb,T1,1804.94784047518,alto,3,Alta,Juros baixos,Renda baixa,Curto prazo,Sim,0.01895438066167216,202402,Feb/2024
2024,2,2024-02-01,Nordeste,BA,Empresarial,4385551.75,39.22,8.92,28092,1988.77,216.3,Médio,Indústria,2024-02,2024-02,Feb,T1,156.11390253452942,medio,2,Alta,Juros medios,Renda baixa,Longo prazo,Sim,0.01953932694051351,202402,Feb/2024
2024,2,2024-02-01,Nordeste,BA,Empresarial,1842141.89,36.55,1.47,49289,4048.09,85.5,Médio,Indústria,2024-02,2024-02,Feb,T1,37.37430035099109,medio,2,Baixa,Juros medios,Renda media,Medio prazo,Nao,0.008207453636711841,202402,Feb/2024
2024,2,2024-02-01,Nordeste,PE,Imobiliário,3631378.14,37.5,13.83,34951,4685.47,72.1,Alto,Serviços,2024-02,2024-02,Feb,T1,103.89911991073217,alto,3,Critica,Juros medios,Renda alta,Curto prazo,Sim,0.01617919221272303,202402,Feb/2024
2024,2,2024-02-01,Nordeste,PE,Crédito pessoal,1081691.21,30.36,18.75,22015,3956.92,151.5,Alto,Agropecuária,2024-02,2024-02,Feb,T1,49.134281626163975,alto,3,Critica,Juros baixos,Renda media,Medio prazo,Sim,0.004819352137588995,202402,Feb/2024
2024,2,2024-02-01,Nordeste,CE,Cartão,2257677.89,55.95,16.98,11173,4366.63,112.3,Alto,Serviços,2024-02,2024-02,Feb,T1,202.0655052358364,alto,3,Critica,Juros medios,Renda media,Medio prazo,Sim,0.010058827015113594,202402,Feb/2024
2024,2,2024-02-01,Nordeste,CE,Imobiliário,3045615.72,79.69,8.17,37597,4096.68,19.4,Médio,Serviços,2024-02,2024-02,Feb,T1,81.00688140011172,medio,2,Alta,Juros altos,Renda media,Curto prazo,Sim,0.013569394384240811,202402,Feb/2024
2024,2,2024-02-01,Nordeste,MA,Empresarial,9517001.06,84.05,18.21,48656,2710.84,115.8,Baixo,Indústria,2024-02,2024-02,Feb,T1,195.59768702729366,baixo,1,Critica,Juros altos,Renda baixa,Medio prazo,Sim,0.04240191560949056,202402,Feb/2024
2024,2,2024-02-01,Nordeste,PB,Veículos,1120416.27,6.9,18.6,39666,3579.5,223.6,Alto,Indústria,2024-02,2024-02,Feb,T1,28.246263046437754,alto,3,Critica,Juros baixos,Renda media,Longo prazo,Sim,0.004991887237221783,202402,Feb/2024
2024,2,2024-02-01,Centro-Oeste,DF,Empresarial,3089245.5,44.09,14.18,35848,2685.34,175.7,Baixo,Agropecuária,2024-02,2024-02,Feb,T1,86.17623019415309,baixo,1,Critica,Juros medios,Renda baixa,Longo prazo,Sim,0.013763781905893627,202402,Feb/2024
2024,2,2024-02-01,Centro-Oeste,GO,Veículos,7789372.1,88.04,1.03,4302,1826.84,178.7,Baixo,Serviços,2024-02,2024-02,Feb,T1,1810.6397257089725,baixo,1,Baixa,Juros altos,Renda baixa,Longo prazo,Sim,0.03470466130589253,202402,Feb/2024
2024,2,2024-02-01,Centro-Oeste,GO,Crédito pessoal,2364882.18,71.67,14.85,16267,4219.5,9.0,Médio,Agropecuária,2024-02,2024-02,Feb,T1,145.3791221491363,medio,2,Critica,Juros altos,Renda media,Curto prazo,Sim,0.010536463534107043,202402,Feb/2024
2024,2,2024-02-01,Centro-Oeste,MT,Imobiliário,9300261.16,13.26,12.45,2504,5178.42,52.5,Alto,Agropecuária,2024-02,2024-02,Feb,T1,3714.161805111821,alto,3,Critica,Juros baixos,Renda alta,Curto prazo,Sim,0.041436255640444654,202402,Feb/2024
2024,2,2024-02-01,Centro-Oeste,MS,Veículos,8223242.73,80.62,3.0,23407,4322.45,50.1,Médio,Serviços,2024-02,2024-02,Feb,T1,351.31553509633875,medio,2,Baixa,Juros altos,Renda media,Curto prazo,Sim,0.03663772254259019,202402,Feb/2024
2024,2,2024-02-01,Sudeste,SP,Empresarial,9705652.89,80.67,5.32,131,4768.25,161.4,Médio,Serviços,2024-02,2024-02,Feb,T1,74088.95335877863,medio,2,Media,Juros altos,Renda alta,Medio prazo,Sim,0.04324243237783019,202402,Feb/2024
2024,2,2024-02-01,Sudeste,SP,Imobiliário,4371784.22,33.93,8.62,9411,2971.32,229.2,Baixo,Indústria,2024-02,2024-02,Feb,T1,464.53981723515034,baixo,1,Alta,Juros baixos,Renda baixa,Longo prazo,Sim,0.019477987276733843,202402,Feb/2024
2024,2,2024-02-01,Sudeste,SP,Veículos,942460.91,81.46,13.67,9584,2153.61,78.3,Baixo,Serviços,2024-02,2024-02,Feb,T1,98.33690630217029,baixo,1,Critica,Juros altos,Renda baixa,Curto prazo,Sim,0.004199027374182479,202402,Feb/2024
2024,2,2024-02-01,Sudeste,RJ,Cartão,5481366.37,68.25,17.67,26101,4375.55,135.6,Alto,Agropecuária,2024-02,2024-02,Feb,T1,210.00599095820084,alto,3,Critica,Juros altos,Renda media,Medio prazo,Sim,0.024421604324738784,202402,Feb/2024
2024,2,2024-02-01,Sudeste,RJ,Cartão,3604368.01,32.87,13.08,21774,3525.72,168.7,Baixo,Agropecuária,2024-02,2024-02,Feb,T1,165.5354096629007,baixo,1,Critica,Juros baixos,Renda media,Longo prazo,Sim,0.0160588516510649,202402,Feb/2024
2024,2,2024-02-01,Sudeste,RJ,Crédito pessoal,7712642.64,52.5,6.74,21660,3853.49,194.6,Médio,Comércio,2024-02,2024-02,Feb,T1,356.0776842105263,medio,2,Alta,Juros medios,Renda media,Longo prazo,Sim,0.034362801925277756,202402,Feb/2024
2024,2,2024-02-01,Sudeste,RJ,Veículos,2195464.17,9.25,3.77,7210,5195.85,205.4,Médio,Serviços,2024-02,2024-02,Feb,T1,304.5026588072122,medio,2,Media,Juros baixos,Renda alta,Longo prazo,Nao,0.009781640862820311,202402,Feb/2024
2024,2,2024-02-01,Sudeste,MG,Imobiliário,8231564.16,18.32,9.03,14109,3667.4,193.1,Alto,Agropecuária,2024-02,2024-02,Feb,T1,583.4264767169892,alto,3,Alta,Juros baixos,Renda media,Longo prazo,Sim,0.0366747977273449,202402,Feb/2024
2024,2,2024-02-01,Sudeste,MG,Empresarial,6783652.29,43.32,4.71,45449,1922.68,175.9,Alto,Comércio,2024-02,2024-02,Feb,T1,149.25855992431076,alto,3,Media,Juros medios,Renda baixa,Longo prazo,Sim,0.03022379109882198,202402,Feb/2024
2024,2,2024-02-01,Sudeste,MG,Empresarial,3690786.94,71.07,19.38,6718,4547.06,106.9,Alto,Indústria,2024-02,2024-02,Feb,T1,549.3877552843107,alto,3,Critica,Juros altos,Renda alta,Medio prazo,Sim,0.01644388136303201,202402,Feb/2024
2024,2,2024-02-01,Sudeste,ES,Empresarial,5923347.33,46.5,3.2,11257,1879.41,92.8,Médio,Agropecuária,2024-02,2024-02,Feb,T1,526.192354090788,medio,2,Media,Juros medios,Renda baixa,Medio prazo,Nao,0.026390800214154984,202402,Feb/2024
